Date,Open,High,Low,Close,Volume,Change
2011-11-04,32191,32651,31857,31945,0,0.011878365536902136
2011-11-07,32148,33151,31478,32991,0,0.03274377836907183
2011-11-08,33277,33948,33110,33452,0,0.01397350792640406
2011-11-09,33987,34154,32190,33117,0,-0.010014348917852467
2011-11-10,32361,32485,30145,30566,0,-0.07702992420811061
2011-11-11,31019,31854,26376,31527,0,0.03144016227180524
2011-11-14,32525,33611,31020,31152,0,-0.011894566561994502
2011-11-15,32532,34288,31987,32449,0,0.04163456599897275
2011-11-16,33358,33525,31393,31402,0,-0.03226601744275637
2011-11-17,31730,32149,30685,31486,0,0.002674988854213023
2011-11-18,30558,31728,30558,31067,0,-0.01330750174680806
2011-11-21,30731,32319,30687,32031,0,0.031029709981652553
2011-11-22,31729,32148,31479,31527,0,-0.01573475695420057
2011-11-23,31226,31269,29596,29813,0,-0.05436609889935606
2011-11-24,29260,29512,27337,27513,0,-0.07714755308087073
2011-11-25,27259,28305,26758,27054,0,-0.016683022571148176
2011-11-28,27471,29225,27427,28978,0,0.07111702520884156
2011-11-29,29936,30061,28638,28684,0,-0.010145627717578876
2011-11-30,28845,30562,28511,30441,0,0.061253660577325286
2011-12-01,31605,32189,31145,31152,0,0.023356657140041426
2011-12-02,31606,31774,30729,31194,0,0.0013482280431433846
2011-12-05,31397,32151,30770,32113,0,0.029460793742386304
2011-12-06,32401,32609,31438,31695,0,-0.01301653535951175
2011-12-07,31936,32020,30934,31067,0,-0.01981385076510489
2011-12-08,31145,31688,30600,31152,0,0.0027360221456851352
2011-12-09,30769,31900,30517,31821,0,0.021475346687211072
2011-12-12,32192,32568,31901,32113,0,0.009176330096477114
2011-12-13,31774,32528,31396,31444,0,-0.020832684582567818
2011-12-14,31605,32022,31354,31360,0,-0.00267141585040076
2011-12-15,30938,31564,30143,30357,0,-0.03198341836734697
2011-12-16,30855,31105,30353,30692,0,0.011035346048687389
2011-12-19,30519,30687,27844,29019,0,-0.054509318389156736
2011-12-20,29096,31773,29096,29437,0,0.014404355766911348
2011-12-21,30351,30770,29850,30189,0,0.025546081462105574
2011-12-22,30520,31106,30020,30106,0,-0.002749345788200963
2011-12-23,30309,30434,29472,29604,0,-0.01667441705972228
2011-12-26,29763,30181,29178,29395,0,-0.007059856776111317
2011-12-27,29351,29518,28433,28433,0,-0.03272665419288989
2011-12-28,28175,29933,28175,29813,0,0.04853515281539056
2011-12-29,29977,30478,29556,30357,0,0.018247073424345173
2012-01-02,30515,30560,29679,29897,0,-0.015153012484764639
2012-01-03,30057,30266,29805,29897,0,0.0
2012-01-04,30098,30475,29805,29897,0,0.0
2012-01-05,30310,30394,29432,29521,0,-0.012576512693581288
2012-01-06,29682,29724,28596,28851,0,-0.02269570813996813
2012-01-09,28849,29267,28389,28978,0,0.004401927142906548
2012-01-10,29138,29555,28928,28935,0,-0.0014838843260404078
2012-01-11,29015,29141,28433,28433,0,-0.01734923103507857
2012-01-12,28347,29014,28347,28643,0,0.007385784124081196
2012-01-13,28891,30855,28807,30692,0,0.071535802813951
2012-01-16,30687,30855,30018,30315,0,-0.012283331161214606
2012-01-17,30519,30771,30144,30274,0,-0.001352465776018441
2012-01-18,31020,31562,30852,31110,0,0.0276144546475523
2012-01-19,31190,31524,30772,30859,0,-0.008068145290903272
2012-01-20,30936,31438,30811,31110,0,0.008133769726822004
2012-01-25,31145,31606,31021,31612,0,0.016136290581806545
2012-01-26,32318,32694,32068,32155,0,0.01717702138428434
2012-01-27,32067,32318,31901,31987,0,-0.005224692893795679
2012-01-30,31985,31985,30856,30859,0,-0.03526432613249131
2012-01-31,30851,31393,30559,31402,0,0.01759616319388191
2012-02-01,31479,31647,31021,31612,0,0.006687472135532779
2012-02-02,32022,32733,31479,31486,0,-0.003985828166519045
2012-02-03,31478,32104,31059,31067,0,-0.01330750174680806
2012-02-06,31353,31478,29721,29729,0,-0.04306820742266715
2012-02-07,29766,30310,29182,29354,0,-0.012613945978674046
2012-02-08,29262,29806,29094,29478,0,0.004224296518362092
2012-02-09,29597,30267,29514,29646,0,0.005699165479340573
2012-02-10,29975,30684,29764,29981,0,0.01130000674627274
2012-02-13,30310,30310,29682,29856,0,-0.004169307227910979
2012-02-14,29932,30182,29721,29771,0,-0.0028469989281886265
2012-02-15,30140,30349,29470,29813,0,0.001410768869033685
2012-02-16,30102,30897,29937,30692,0,0.029483782242645917
2012-02-17,31024,31065,30354,30818,0,0.004105304313827718
2012-02-20,30770,30813,30269,30482,0,-0.010902719190083676
2012-02-21,30310,31228,30310,31026,0,0.01784659799225774
2012-02-22,31187,31270,30767,30942,0,-0.0027074066911622063
2012-02-23,30732,30857,30354,30400,0,-0.017516644043694685
2012-02-24,30520,30814,29937,30733,0,0.010953947368421035
2012-02-27,30685,30685,29975,30022,0,-0.02313474115771319
2012-02-28,30058,30058,29304,29478,0,-0.01812004530011324
2012-02-29,29262,29721,29095,29269,0,-0.00709003324513191
2012-03-02,29472,29765,28721,28935,0,-0.011411390891386763
2012-03-05,29596,29680,29053,29311,0,0.012994643165716191
2012-03-06,29303,29471,28804,29228,0,-0.002831701409027332
2012-03-07,29012,29976,28846,29521,0,0.010024633912686376
2012-03-08,29680,30015,29430,29688,0,0.005656989939365253
2012-03-09,29764,29974,29513,29897,0,0.007039881433575923
2012-03-12,30099,31311,29933,31319,0,0.047563300665618646
2012-03-13,31855,31938,31102,31360,0,0.0013091094862542896
2012-03-14,31522,31774,31229,31654,0,0.009374999999999911
2012-03-15,31647,32107,31522,31821,0,0.005275794528337707
2012-03-16,31729,31980,31143,31527,0,-0.00923918167248039
2012-03-19,31856,32317,31647,31821,0,0.009325340184603625
2012-03-20,31774,31774,30478,30482,0,-0.04207913013418807
2012-03-21,30353,30689,29979,30106,0,-0.012335148612295788
2012-03-22,30145,30564,30062,30106,0,0.0
2012-03-23,30017,30435,29977,30189,0,0.0027569255297947848
2012-03-26,30436,30519,30061,30148,0,-0.0013581105700751772
2012-03-27,30185,30770,30101,30776,0,0.020830569191986115
2012-03-28,30730,31024,30020,30106,0,-0.021770210553678226
2012-03-29,30185,30645,29935,30524,0,0.013884275559689074
2012-03-30,31314,31733,30896,30900,0,0.012318175861617098
2012-04-02,31065,31231,30772,30818,0,-0.0026537216828479426
2012-04-03,31190,31565,30771,30900,0,0.0026607826594846617
2012-04-04,31065,31065,30020,30106,0,-0.025695792880258916
2012-04-05,30143,30519,30017,30189,0,0.0027569255297947848
2012-04-06,30182,30517,29764,30022,0,-0.005531816224452646
2012-04-09,30058,30476,29890,30022,0,0.0
2012-04-10,30015,30224,29721,29771,0,-0.008360535607221387
2012-04-12,29679,29933,29514,29646,0,-0.00419871687212392
2012-04-13,29892,30269,29851,30064,0,0.01409970991027465
2012-04-16,29892,30185,29809,30148,0,0.0027940393826504373
2012-04-17,30020,30312,30020,30106,0,-0.0013931272389544613
2012-04-18,30517,30517,29849,29939,0,-0.00554706702982799
2012-04-19,29847,29889,28759,29269,0,-0.022378836968502624
2012-04-20,29433,29599,28890,29354,0,0.0029040964843349837
2012-04-23,29095,29386,28887,29269,0,-0.002895687129522373
2012-04-24,28721,28928,27675,27765,0,-0.05138542485223274
2012-04-25,27469,27760,26171,26761,0,-0.03616063389159008
2012-04-26,27302,27760,26547,26593,0,-0.0062777923097043775
2012-04-27,26593,27258,26213,26887,0,0.01105554093182426
2012-04-30,26881,27006,26590,26635,0,-0.009372559229367305
2012-05-02,26628,27966,26589,27973,0,0.050234653651210825
2012-05-03,28301,28759,27880,28309,0,0.012011582597504677
2012-05-04,28844,29346,28594,29311,0,0.035395104030520264
2012-05-07,28972,29765,28928,29604,0,0.009996247142710857
2012-05-08,29975,31271,29975,31026,0,0.04803404945277667
2012-05-09,31483,32611,31231,32616,0,0.051247340939856834
2012-05-10,32609,32694,31522,31654,0,-0.02949472651459406
2012-05-11,33780,36372,33696,36379,0,0.14927023440955334
2012-05-14,38796,41554,38377,38929,0,0.07009538469996435
2012-05-15,38383,38842,35959,36211,0,-0.06981941483213028
2012-05-16,35913,37962,35746,35751,0,-0.012703322194913103
2012-05-17,36873,37919,35828,36546,0,0.022237140219854012
2012-05-18,36291,37169,35705,36003,0,-0.014857987194220934
2012-05-21,37128,37169,35539,36128,0,0.003471932894481
2012-05-22,36457,36751,35078,36128,0,0.0
2012-05-23,35367,36287,34030,34789,0,-0.03706266607617359
2012-05-24,23830,24373,23370,23415,0,-0.32694242432952947
2012-05-25,23747,25337,23621,25338,0,0.08212684176809737
2012-05-29,26379,28680,26172,27261,0,0.07589391427894854
2012-05-30,27510,27759,26798,27012,0,-0.009133927588863222
2012-05-31,26464,28053,26089,28056,0,0.038649489115948565
2012-06-01,28432,29059,27846,27891,0,-0.0058810949529511936
2012-06-04,27050,27676,26632,27261,0,-0.02258793159083572
2012-06-05,27887,27971,27427,27430,0,0.006199332379589917
2012-06-07,28303,28722,27885,28015,0,0.021327014218009532
2012-06-08,28012,28180,26589,26593,0,-0.05075852222023913
2012-06-11,26757,27007,25963,26552,0,-0.0015417591095401306
2012-06-12,26589,27216,26589,26844,0,0.010997288339861466
2012-06-13,26881,27006,26589,26635,0,-0.007785724929220694
2012-06-14,26549,27134,26382,26426,0,-0.007846818096489572
2012-06-15,26508,26633,25754,26426,0,0.0
2012-06-18,26716,27006,26339,26342,0,-0.0031786876560963018
2012-06-19,26171,26546,25878,25924,0,-0.015868195277503605
2012-06-20,26089,26340,25713,26134,0,0.008100601758987747
2012-06-21,26214,26549,25922,26134,0,0.0
2012-06-22,25753,25962,25584,25924,0,-0.008035509298232157
2012-06-25,25837,26046,25337,25506,0,-0.01612405492979474
2012-06-26,25209,25458,24832,25088,0,-0.01638830079197051
2012-06-27,24709,24878,23873,23876,0,-0.048309948979591844
2012-06-28,24122,25001,24038,24921,0,0.043767800301558024
2012-06-29,24877,25669,24333,25338,0,0.016732875887805365
2012-07-02,25627,25710,25084,25088,0,-0.009866603520404138
2012-07-03,25084,25335,24080,25088,0,0.0
2012-07-04,24709,25209,24709,24795,0,-0.011678890306122458
2012-07-05,24832,25041,24372,24753,0,-0.0016938898971566863
2012-07-06,24709,24877,24415,24419,0,-0.013493313941744467
2012-07-09,24332,24582,23955,24168,0,-0.010278881199066281
2012-07-10,24332,24499,24122,24168,0,0.0
2012-07-11,24124,26005,24082,25046,0,0.0363290301224759
2012-07-12,25003,25253,24416,25046,0,0.0
2012-07-13,25252,25334,24582,24921,0,-0.004990816896909722
2012-07-16,25086,25253,24710,24712,0,-0.008386501344247788
2012-07-17,24584,24792,24333,24712,0,0.0
2012-07-18,24668,24752,24083,24503,0,-0.008457429588863752
2012-07-19,24668,25461,24459,25046,0,0.0221605517691712
2012-07-20,25254,25547,25043,25256,0,0.008384572386808342
2012-07-23,26674,27217,25502,25506,0,0.00989863794741841
2012-07-24,26045,26171,24875,24921,0,-0.022935779816513735
2012-07-25,24584,24668,23497,23500,0,-0.057020183780747136
2012-07-26,23076,23452,22448,22536,0,-0.04102127659574473
2012-07-27,22741,23118,22616,23122,0,0.02600283990060337
2012-07-30,23328,23412,22993,23207,0,0.0036761525819566376
2012-07-31,23035,23620,22992,23540,0,0.014349118800361937
2012-08-01,23498,23792,23330,23792,0,0.010705182667799518
2012-08-02,23831,23957,23582,23960,0,0.007061197041022149
2012-08-03,23706,23957,23496,23960,0,0.0
2012-08-06,24162,24162,23702,23749,0,-0.008806343906510805
2012-08-07,23791,23832,23498,23583,0,-0.00698976799023121
2012-08-08,23870,23913,23368,23373,0,-0.008904719501335756
2012-08-09,23370,23581,23204,23415,0,0.0017969451931716396
2012-08-10,23828,24246,23619,23833,0,0.01785180439888956
2012-08-13,24121,24288,23787,23833,0,0.0
2012-08-14,23828,24080,23703,23833,0,0.0
2012-08-16,23956,24333,23790,24252,0,0.01758066546385262
2012-08-17,24457,24498,23996,24084,0,-0.006927263730826305
2012-08-20,24036,24079,23744,23749,0,-0.013909649559873727
2012-08-21,23663,24081,23663,24001,0,0.010610973093603926
2012-08-22,24163,25000,24037,25003,0,0.04174826048914637
2012-08-23,25253,26047,25210,25799,0,0.03183617965844099
2012-08-24,26171,26171,25167,25757,0,-0.0016279700763595084
2012-08-27,25755,26004,25421,25506,0,-0.009744923710059417
2012-08-28,25459,25627,24915,25547,0,0.0016074649102171268
2012-08-29,25629,25964,25586,25715,0,0.006576114612283135
2012-08-30,25921,25921,25420,25715,0,0.0
2012-08-31,25502,25795,24959,25214,0,-0.019482792144662642
2012-09-03,25085,25294,24751,24795,0,-0.016617752042516032
2012-09-04,24835,25630,24793,24879,0,0.0033877797943133725
2012-09-05,24878,25338,24626,24879,0,0.0
2012-09-06,24875,25209,24875,25088,0,0.00840065919048194
2012-09-07,25422,25422,24878,24879,0,-0.008330676020408156
2012-09-10,24876,24916,24081,24125,0,-0.030306684352264912
2012-09-11,24123,24333,23790,24252,0,0.005264248704663244
2012-09-12,24247,24330,23955,24084,0,-0.006927263730826305
2012-09-13,23998,24457,23873,24252,0,0.006975585450921695
2012-09-14,24415,24539,24164,24545,0,0.012081477816262565
2012-09-17,24582,24582,24206,24210,0,-0.013648400896312918
2012-09-18,24289,24457,24122,24210,0,0.0
2012-09-19,24040,24333,24040,24043,0,-0.006897976042957499
2012-09-20,23957,24208,23915,23960,0,-0.0034521482344133103
2012-09-21,24041,24460,23916,24336,0,0.01569282136894823
2012-09-24,24248,24333,23747,24252,0,-0.0034516765285995676
2012-09-25,23912,24330,23787,24293,0,0.0016905822200230514
2012-09-26,24249,24334,23873,23876,0,-0.017165438603713
2012-09-27,24166,24208,23622,23625,0,-0.010512648684871784
2012-09-28,23664,23830,23287,23415,0,-0.008888888888888835
2012-10-02,23665,23874,23414,23583,0,0.007174887892376747
2012-10-04,23622,23748,23372,23583,0,0.0
2012-10-05,23454,23704,23120,23164,0,-0.017767035576474632
2012-10-08,23036,23412,22869,23207,0,0.0018563287860473565
2012-10-09,23204,23747,23204,23415,0,0.00896281294437018
2012-10-10,23413,23622,23120,23415,0,0.0
2012-10-11,23327,23494,23118,23373,0,-0.0017937219730941312
2012-10-12,23371,23497,23079,23248,0,-0.005348051170153578
2012-10-15,23159,23201,21863,22662,0,-0.025206469373709517
2012-10-16,22407,22700,21946,22662,0,0.0
2012-10-17,22619,22871,22243,22245,0,-0.01840084723325386
2012-10-18,22073,22408,20985,20991,0,-0.056372218476062
2012-10-19,20988,24083,20696,23500,0,0.11952741651183851
2012-10-22,23288,23706,22912,23625,0,0.005319148936170137
2012-10-23,23620,23788,23285,23540,0,-0.0035978835978836
2012-10-24,23203,23537,22869,23164,0,-0.015972812234494427
2012-10-25,23161,23286,22742,22997,0,-0.0072094629597651005
2012-10-26,23163,23204,22410,22579,0,-0.01817628386311254
2012-10-29,22660,22870,21615,21617,0,-0.042605961291465544
2012-10-30,21615,22284,21615,21952,0,0.015497062497108693
2012-10-31,22072,22658,21989,22453,0,0.02282252186588929
2012-11-01,22449,22575,22032,22370,0,-0.0036966106979022806
2012-11-02,22410,22703,22075,22245,0,-0.005587840858292337
2012-11-05,22364,22907,21778,22076,0,-0.0075972128568218
2012-11-06,21948,22534,21906,22495,0,0.018979887660808048
2012-11-07,22574,22950,22407,22662,0,0.007423871971549145
2012-11-08,23200,23451,22531,22829,0,0.0073691642396964685
2012-11-09,22615,22783,22323,22662,0,-0.007315256910070511
2012-11-12,22703,22744,21949,21952,0,-0.03132997970170326
2012-11-13,21740,22199,21071,21240,0,-0.0324344023323615
2012-11-14,21613,21738,20985,21283,0,0.0020244821092278986
2012-11-15,20776,21277,20649,21198,0,-0.003993797866842064
2012-11-16,20820,21781,20820,21744,0,0.025757146900651007
2012-11-19,21780,22115,21739,21910,0,0.007634289919058235
2012-11-20,21989,22197,21780,21994,0,0.00383386581469658
2012-11-21,21948,22073,21447,21744,0,-0.011366736382649845
2012-11-22,21905,22198,21279,21283,0,-0.021201250919793968
2012-11-23,21239,21740,20987,21617,0,0.015693276323826444
2012-11-26,21573,21615,21030,21031,0,-0.0271082943979275
2012-11-27,20901,21277,20901,21115,0,0.003994103941800109
2012-11-28,21068,21236,20818,21115,0,0.0
2012-11-29,21152,21445,20984,21198,0,0.003930854842528975
2012-11-30,21404,21740,21280,21744,0,0.025757146900651007
2012-12-03,21611,22070,21486,22076,0,0.015268579838116247
2012-12-04,22032,22701,21990,22204,0,0.005798151839101262
2012-12-05,22406,22406,21946,22286,0,0.003693028283192179
2012-12-06,22284,22410,21825,22245,0,-0.0018397200035896732
2012-12-07,22075,22912,21866,22579,0,0.015014610024724595
2012-12-10,22744,22827,22325,22412,0,-0.007396253155587007
2012-12-11,22535,22702,22074,22412,0,0.0
2012-12-12,24415,24835,23455,24043,0,0.07277351418882749
2012-12-13,23915,24123,23705,24043,0,0.0
2012-12-14,24038,24750,23955,24210,0,0.0069458886162292455
2012-12-17,24039,24207,23162,23667,0,-0.02242874845105325
2012-12-18,23202,23746,23202,23707,0,0.0016901170406049548
2012-12-20,23871,24206,23704,24210,0,0.02121736196060242
2012-12-21,24247,24415,23955,24125,0,-0.0035109458901280144
2012-12-24,24334,24417,24125,24336,0,0.008746113989637205
2012-12-26,24498,24581,23913,23917,0,-0.017217291255752776
2012-12-27,21489,21909,21364,21744,0,-0.09085587657314875
2012-12-28,21449,21867,21365,21827,0,0.0038171449595290063
2013-01-02,22200,22200,21908,22076,0,0.011407889311403352
2013-01-03,21991,22200,21574,21744,0,-0.01503895633266894
2013-01-04,21740,22033,21614,21994,0,0.011497424576894844
2013-01-07,22033,22075,21740,21784,0,-0.00954805856142582
2013-01-08,21614,21866,21614,21744,0,-0.0018362100624311761
2013-01-09,21741,21825,21532,21534,0,-0.009657836644591633
2013-01-10,21532,21658,21407,21534,0,0.0
2013-01-11,21657,21824,21574,21744,0,0.009752020061298383
2013-01-14,21739,21864,21614,21617,0,-0.005840691685062516
2013-01-15,21658,21741,21407,21534,0,-0.0038395707082389263
2013-01-16,21490,21699,21239,21700,0,0.007708739667502629
2013-01-17,21783,21783,21531,21659,0,-0.0018894009216590124
2013-01-18,21657,21741,21406,21744,0,0.003924465580128267
2013-01-21,21739,21739,21530,21617,0,-0.005840691685062516
2013-01-22,21616,21616,21364,21534,0,-0.0038395707082389263
2013-01-23,21408,21575,21324,21325,0,-0.009705581870530278
2013-01-24,21112,21321,20986,21115,0,-0.00984759671746771
2013-01-25,21071,21238,20820,20905,0,-0.009945536348567319
2013-01-28,20779,20988,20779,20781,0,-0.005931595312126281
2013-01-29,20947,21658,20904,21408,0,0.030171791540349435
2013-01-30,21575,21658,21281,21283,0,-0.005838938714499253
2013-01-31,21324,21491,21199,21451,0,0.007893624019170264
2013-02-01,21407,21575,21239,21575,0,0.005780616288284968
2013-02-04,21865,22701,21656,22662,0,0.05038238702201614
2013-02-05,22578,22829,22410,22579,0,-0.0036625187538611437
2013-02-06,22617,22784,22492,22495,0,-0.003720271048319179
2013-02-07,22662,22662,22327,22328,0,-0.007423871971549256
2013-02-08,22326,23120,22326,22789,0,0.020646721605159346
2013-02-12,22867,23118,22784,22871,0,0.003598227214884453
2013-02-13,22909,22992,22784,22871,0,0.0
2013-02-14,22995,22995,22786,22789,0,-0.0035853263958725012
2013-02-15,22578,22829,22536,22579,0,-0.009214972135679456
2013-02-18,22702,22953,22619,22829,0,0.011072235262854946
2013-02-19,22952,22952,22618,22662,0,-0.007315256910070511
2013-02-20,22870,22870,22578,22579,0,-0.0036625187538611437
2013-02-21,22493,22661,22493,22622,0,0.0019044244652111075
2013-02-22,22659,23496,22659,23415,0,0.03505437185041105
2013-02-25,23747,24165,23580,23707,0,0.012470638479607166
2013-02-26,23834,23959,23500,23500,0,-0.008731598262116669
2013-02-27,23413,24208,23413,23667,0,0.007106382978723458
2013-02-28,23498,23790,22453,22453,0,-0.05129505218236363
2013-03-04,0,0,0,22453,0,0.0
2013-03-05,0,0,0,22453,0,0.0
2013-03-06,0,0,0,22453,0,0.0
2013-03-07,0,0,0,22453,0,0.0
2013-03-08,0,0,0,22453,0,0.0
2013-03-11,0,0,0,22453,0,0.0
2013-03-12,0,0,0,22453,0,0.0
2013-03-13,0,0,0,22453,0,0.0
2013-03-14,0,0,0,22453,0,0.0
2013-03-15,0,0,0,22453,0,0.0
2013-03-18,0,0,0,22453,0,0.0
2013-03-19,0,0,0,22453,0,0.0
2013-03-20,0,0,0,22453,0,0.0
2013-03-21,0,0,0,22453,0,0.0
2013-03-22,46748,46999,45408,46415,0,1.0672070547365609
2013-03-25,46329,46329,44656,44658,0,-0.037854141979963396
2013-03-26,44402,45240,44402,44575,0,-0.0018585695732007412
2013-03-27,44740,45327,44072,44157,0,-0.009377453729669138
2013-03-28,43900,45572,43900,44491,0,0.007563919650338535
2013-03-29,44986,45238,44734,45076,0,0.013148726708772651
2013-04-01,45408,45491,44405,44408,0,-0.014819416097258009
2013-04-02,44986,45153,43481,43738,0,-0.015087371644748715
2013-04-03,43735,44070,42816,43655,0,-0.001897663359092805
2013-04-04,44237,44404,42648,43321,0,-0.007650899095178132
2013-04-05,43313,43816,42643,42985,0,-0.007756053646037708
2013-04-08,42900,43152,42314,42400,0,-0.01360939862742816
2013-04-09,41979,42564,41435,41647,0,-0.017759433962264204
2013-04-10,41642,42060,41181,41439,0,-0.004994357336662869
2013-04-11,41225,41352,38467,39556,0,-0.04544028572118053
2013-04-12,39890,41102,38761,39850,0,0.007432500758418392
2013-04-15,39969,40304,39091,39641,0,-0.005244667503136791
2013-04-16,39303,44321,38759,41647,0,0.0506041724477182
2013-04-17,41180,41765,35410,36085,0,-0.13355103608903407
2013-04-18,36080,38297,30812,30818,0,-0.1459609255923514
2013-04-19,27255,28592,26209,26216,0,-0.14932831462132523
2013-04-22,22283,26381,22283,22286,0,-0.1499084528532194
2013-04-23,23414,24878,23036,24461,0,0.09759490262945336
2013-04-24,25337,28096,25295,28099,0,0.1487265442950001
2013-04-25,27343,30355,26383,27639,0,-0.016370689348375378
2013-04-26,28262,28682,26591,27012,0,-0.022685335938347984
2013-04-29,26256,28514,25043,27095,0,0.003072708425884807
2013-04-30,25960,27299,25583,26426,0,-0.02469090238051297
2013-05-02,27009,27260,25294,25590,0,-0.031635510482101004
2013-05-03,25583,26294,24580,25882,0,0.011410707307542012
2013-05-06,26630,26838,25626,25966,0,0.0032454988022563303
2013-05-07,26298,26382,25796,26008,0,0.0016174998074405256
2013-05-08,26130,26130,24834,25046,0,-0.036988618886496516
2013-05-09,23909,24579,23074,23373,0,-0.06679709334823924
2013-05-10,23660,24704,23242,23833,0,0.019680828306165132
2013-05-13,23994,24161,23283,24084,0,0.010531615826794738
2013-05-14,24249,24415,23705,24043,0,-0.0017023750207606492
2013-05-15,24204,27213,24036,25882,0,0.07648795907332695
2013-05-16,26922,27382,26254,26426,0,0.02101846843366051
2013-05-20,26758,26800,25963,26552,0,0.004768031484144508
2013-05-21,26629,26671,26254,26469,0,-0.0031259415486591946
2013-05-22,26462,27425,26296,26678,0,0.007896029317314701
2013-05-23,26675,27386,26006,26301,0,-0.014131494115001142
2013-05-24,26210,26755,26127,26426,0,0.004752671001102549
2013-05-27,26587,27550,26380,27430,0,0.037992885794293496
2013-05-28,27762,29811,27678,28099,0,0.02438935472110826
2013-05-29,28511,29263,28217,29269,0,0.041638492473041744
2013-05-30,30015,32817,29764,31778,0,0.08572209504936956
2013-05-31,31525,33158,30900,31444,0,-0.010510416011076829
2013-06-03,32363,32821,30607,30859,0,-0.01860450324386209
2013-06-04,30564,32319,29184,32113,0,0.04063644317703097
2013-06-05,32194,32446,30940,30942,0,-0.036464983028679954
2013-06-07,30726,31228,29429,29437,0,-0.048639389826126256
2013-06-10,29096,30476,28594,30022,0,0.019872949009749563
2013-06-11,30105,30105,28306,28601,0,-0.04733195656518552
2013-06-12,28431,29350,27805,27806,0,-0.02779623090101746
2013-06-13,27634,27968,26256,27261,0,-0.019600086312306697
2013-06-14,27427,27887,27092,27555,0,0.010784637394079422
2013-06-17,29348,29683,27676,27765,0,0.007621121393576402
2013-06-18,27595,28558,27218,28141,0,0.013542229425535846
2013-06-19,28096,28304,27595,27597,0,-0.01933122490316619
2013-06-20,27172,29388,26879,28433,0,0.03029314780592096
2013-06-21,27883,29514,27466,29228,0,0.027960468469735877
2013-06-24,29979,30730,29561,30357,0,0.03862734364308196
2013-06-25,31736,31862,29687,30692,0,0.011035346048687389
2013-06-26,31228,32693,30350,32531,0,0.059917893913723486
2013-06-27,33112,33655,31773,32741,0,0.006455381021179818
2013-06-28,33072,36460,32404,34958,0,0.0677132647139671
2013-07-01,40177,40177,40177,40183,0,0.14946507237256146
2013-07-02,42227,45738,41893,43822,0,0.09056068486673463
2013-07-03,43567,44570,42729,43489,0,-0.007598922915430628
2013-07-04,43318,43652,40601,40853,0,-0.06061302858194029
2013-07-05,40724,41769,39469,40769,0,-0.002056152546936585
2013-07-08,41306,41641,40177,40183,0,-0.014373666266035423
2013-07-09,40139,40430,37421,37465,0,-0.06764054450887191
2013-07-10,37295,39553,36458,38260,0,0.021219805151474702
2013-07-11,38675,39636,38131,38343,0,0.0021693674856246847
2013-07-12,38467,39009,38423,39013,0,0.017473854419320256
2013-07-15,39341,39968,37461,37674,0,-0.03432189270243258
2013-07-16,37626,39634,37210,39641,0,0.05221107395020441
2013-07-17,39972,41978,39637,41062,0,0.03584672435105074
2013-07-18,41143,41686,40767,41062,0,0.0
2013-07-19,41477,42314,41226,42149,0,0.026472164044615498
2013-07-22,42817,43485,42230,42317,0,0.003985859688248938
2013-07-23,42729,43482,42060,42736,0,0.009901458042866906
2013-07-24,42817,42899,41645,42651,0,-0.0019889554473979665
2013-07-25,42731,43485,42648,43321,0,0.015708893109188438
2013-07-26,43566,43982,43397,43738,0,0.009625816578564761
2013-07-29,43901,46326,43818,45830,0,0.04783026201472396
2013-07-30,46826,47831,45990,47586,0,0.038315513855553096
2013-07-31,48082,54689,47915,54695,0,0.14939267851889215
2013-08-01,55695,57199,46495,46499,0,-0.14984916354328548
2013-08-02,47832,50677,45325,48171,0,0.03595776253252758
2013-08-05,47998,52178,47412,51432,0,0.06769633181789869
2013-08-06,52183,57368,51766,54026,0,0.05043552652045413
2013-08-07,53773,55363,52184,54361,0,0.006200718172731712
2013-08-08,54776,55277,52852,52855,0,-0.02770368462684647
2013-08-09,52178,52764,50004,50680,0,-0.04115031690473936
2013-08-12,49923,51428,49003,50010,0,-0.013220205209155456
2013-08-13,50840,51843,50589,51432,0,0.028434313137372547
2013-08-14,53434,54104,50173,50178,0,-0.024381707886140913
2013-08-16,49339,52017,48922,51015,0,0.01668061700346768
2013-08-19,52012,53685,51426,53690,0,0.05243555816916601
2013-08-20,53518,53853,51594,52186,0,-0.028012665300800932
2013-08-21,52267,52518,50427,51265,0,-0.0176484114513471
2013-08-22,50591,51594,49922,50178,0,-0.02120355018043496
2013-08-23,50427,51932,50260,51767,0,0.03166726453824387
2013-08-26,51844,52262,51176,51349,0,-0.008074642146541189
2013-08-27,51342,51928,49837,50095,0,-0.024421118230150585
2013-08-28,48667,53350,42897,48087,0,-0.04008384070266491
2013-08-29,47915,48417,44319,44324,0,-0.07825399796202714
2013-08-30,43905,44155,37717,37717,0,-0.149061456547243
2013-09-02,37672,43067,37630,43070,0,0.14192539173317065
2013-09-03,43318,44991,41060,41397,0,-0.038843742744369636
2013-09-04,41186,42650,40350,41899,0,0.012126482595357091
2013-09-05,42817,43318,41646,41647,0,-0.006014463352347343
2013-09-06,42145,42397,40306,40769,0,-0.021081950680721273
2013-09-09,41350,41601,40722,40979,0,0.005150972552674826
2013-09-10,41395,43318,41060,43321,0,0.057151223797554884
2013-09-11,43735,44655,42982,43655,0,0.007709886660049348
2013-09-12,43652,43652,42063,42317,0,-0.030649410147749356
2013-09-13,42731,43485,42314,42317,0,0.0
