Date,Close,Open,High,Low,Volume,Change
2010-09-03,82.124,82.485,82.635,82.015,20910.0,-0.0046
2010-09-06,82.07,82.05,82.16,81.885,5250.0,-0.0007000000000000001
2010-09-07,82.844,82.33,82.94,82.305,31210.0,0.009399999999999999
2010-09-08,82.58,82.86,82.945,82.38,29450.0,-0.0032
2010-09-09,82.69,82.595,82.835,82.345,16730.0,0.0013
2010-09-10,82.701,82.775,82.995,82.465,10640.0,0.0001
2010-09-13,82.092,82.675,82.68,82.06,860.0,-0.0074
2010-09-14,81.339,82.205,82.295,81.245,32020.000000000004,-0.0092
2010-09-15,81.751,81.445,81.99,81.33,35950.0,0.0051
2010-09-16,81.501,81.73,81.87,81.335,16970.0,-0.0031
2010-09-17,81.641,81.55,81.77,81.075,15830.0,0.0017000000000000001
2010-09-20,81.582,81.665,81.74,81.255,15780.0,-0.0007000000000000001
2010-09-21,80.673,81.565,81.57,80.425,24050.0,-0.0111
2010-09-22,80.064,80.49,80.505,79.77,22350.0,-0.0075
2010-09-23,80.247,80.045,80.395,79.915,28930.0,0.0023
2010-09-24,79.599,80.44,80.47,79.465,24910.0,-0.008100000000000001
2010-09-27,79.554,79.53,79.755,79.395,13230.0,-0.0006
2010-09-28,79.212,79.77,80.01,79.055,29000.0,-0.0043
2010-09-29,78.905,79.165,79.21,78.825,19500.0,-0.0039000000000000003
2010-09-30,78.938,78.98,79.25,78.62,32189.999999999996,0.0004
2010-10-01,78.313,78.99,79.015,78.22,20940.0,-0.0079
2010-10-04,78.658,78.24,78.72,78.24,16309.999999999998,0.0044
2010-10-05,77.967,78.825,78.9,77.88,26090.0,-0.0088
2010-10-06,77.62,77.945,78.15,77.52,23440.0,-0.0045000000000000005
2010-10-07,77.642,77.705,77.94,77.15,32060.000000000004,0.0003
2010-10-08,77.563,77.65,77.99,77.36,29590.0,-0.001
2010-10-11,77.664,77.15,77.785,77.05,12340.0,0.0013
2010-10-12,77.588,77.815,78.17,77.435,25450.0,-0.001
2010-10-13,77.287,77.51,77.54,77.17,21870.0,-0.0039000000000000003
2010-10-14,76.881,77.185,77.185,76.475,25460.0,-0.0053
2010-10-15,77.268,76.975,77.355,76.335,38800.0,0.005
2010-10-18,77.137,77.255,77.865,77.125,20890.0,-0.0017000000000000001
2010-10-19,78.421,77.31,78.57,77.13,38290.0,0.0166
2010-10-20,77.414,78.59,78.61,77.28,32409.999999999996,-0.0128
2010-10-21,77.634,77.32,77.87,77.07,29080.0,0.0028000000000000004
2010-10-22,77.685,77.74,77.965,75.85,15960.0,0.0007000000000000001
2010-10-25,77.303,77.55,77.65,76.875,16340.0,-0.0049
2010-10-26,77.91,77.51,78.04,77.24,23800.0,0.0079
2010-10-27,78.377,77.905,78.51,77.76,30790.0,0.006
2010-10-28,77.503,78.205,78.265,77.36,24750.0,-0.011200000000000002
2010-10-29,77.457,77.42,77.96,76.9,20240.0,-0.0006
2010-11-01,77.481,77.105,77.625,76.965,21600.0,0.0003
2010-11-02,76.892,77.385,77.495,76.81,21300.0,-0.0076
2010-11-03,76.623,76.89,77.375,75.235,41300.0,-0.0034999999999999996
2010-11-04,76.0,76.53,76.63,75.76,27280.0,-0.008100000000000001
2010-11-05,76.691,75.935,76.785,75.935,24060.0,0.0091
2010-11-08,77.164,76.69,77.3,76.515,23890.0,0.0062
2010-11-09,77.584,77.38,78.02,76.83,35100.0,0.0054
2010-11-10,77.77,77.855,78.34,77.65,35100.0,0.0024
2010-11-11,78.356,77.795,78.435,77.585,23200.0,0.0075
2010-11-12,78.231,78.265,78.64,77.83,37500.0,-0.0016
2010-11-15,78.673,78.325,78.86,78.015,29090.0,0.005600000000000001
2010-11-16,79.333,78.78,79.585,78.445,37050.0,0.0084
2010-11-17,79.21,79.395,79.495,78.97,26800.0,-0.0016
2010-11-18,78.729,79.035,79.12,78.53,20410.0,-0.0060999999999999995
2010-11-19,78.594,78.68,78.81,78.245,17210.0,-0.0017000000000000001
2010-11-22,78.768,78.35,78.975,78.06,20330.0,0.0022
2010-11-23,79.762,78.86,79.825,78.8,31380.0,0.0126
2010-11-24,79.939,79.725,80.085,79.465,23030.0,0.0022
2010-11-25,79.695,79.885,80.08,79.645,3160.0,-0.0031
2010-11-26,80.433,79.85,80.6,79.815,12670.0,0.009300000000000001
2010-11-29,80.902,80.275,81.215,80.15,38720.0,0.0058
2010-11-30,81.271,80.91,81.525,80.74,26480.0,0.0046
2010-12-01,80.762,81.335,81.435,80.54,32630.000000000004,-0.0063
2010-12-02,80.336,80.81,81.06,80.1,36650.0,-0.0053
2010-12-03,79.407,80.31,80.36,79.06,30860.0,-0.0116
2010-12-06,79.599,79.3,80.0,79.17,22420.0,0.0024
2010-12-07,79.864,79.745,80.125,79.215,25470.0,0.0033
2010-12-08,80.008,79.985,80.425,79.91,39310.0,0.0018
2010-12-09,80.085,79.99,80.42,79.68,31160.0,0.001
2010-12-10,80.066,80.13,80.32,79.83,10830.0,-0.0002
2010-12-13,79.64,80.21,80.295,79.6,1160.0,-0.0053
2010-12-14,79.69,79.74,79.86,79.145,21180.0,0.0006
2010-12-15,80.582,79.86,80.62,79.775,21550.0,0.011200000000000002
2010-12-16,80.549,80.51,80.76,80.185,17540.0,-0.0004
2010-12-17,80.752,80.37,81.01,79.895,19980.0,0.0025
2010-12-20,80.972,80.75,81.09,80.675,15730.0,0.0027
2010-12-21,81.069,80.955,81.185,80.575,14450.0,0.0012
2010-12-22,81.073,80.955,81.125,80.625,11670.0,0.0
2010-12-23,80.832,80.975,81.185,80.7,10150.0,-0.003
2010-12-27,80.679,80.82,81.01,80.515,5060.0,-0.0018
2010-12-28,80.67,80.275,80.76,79.89,10890.0,-0.0001
2010-12-29,80.102,80.715,80.715,79.995,9270.0,-0.006999999999999999
2010-12-30,79.798,79.98,80.025,79.705,12960.0,-0.0038
2010-12-31,79.288,79.735,79.785,79.025,11870.0,-0.0064
2011-01-03,79.384,79.31,79.73,79.23,18710.0,0.0012
2011-01-04,79.699,79.5,79.775,79.115,15370.0,0.004
2011-01-05,80.538,79.71,80.635,79.71,29320.0,0.0105
2011-01-06,81.093,80.57,81.22,80.46,31380.0,0.0069
2011-01-07,81.321,81.14,81.455,80.985,29040.0,0.0028000000000000004
2011-01-10,81.163,81.49,81.635,81.115,19050.0,-0.0019
2011-01-11,81.135,81.265,81.45,81.035,15640.0,-0.0003
2011-01-12,80.25,81.075,81.145,80.2,33980.0,-0.0109
2011-01-13,79.406,80.29,80.445,79.21,33120.0,-0.0105
2011-01-14,79.366,79.415,79.605,78.97,22720.0,-0.0005
2011-01-17,79.51,79.3,79.765,79.25,7610.0,0.0018
2011-01-18,79.16,79.635,79.665,78.755,33050.0,-0.0044
2011-01-19,78.811,79.12,79.12,78.47,22270.0,-0.0044
2011-01-20,78.984,78.885,79.34,78.6,24530.0,0.0022
2011-01-21,78.37,79.015,79.095,78.01,20120.0,-0.0078000000000000005
2011-01-24,78.193,78.3,78.63,77.94,25050.0,-0.0023
2011-01-25,78.145,78.155,78.57,77.95,21610.0,-0.0006
2011-01-26,78.035,78.135,78.235,77.81,20990.0,-0.0014000000000000002
2011-01-27,77.854,77.855,78.28,77.71,22370.0,-0.0023
2011-01-28,78.28,77.845,78.425,77.705,25490.0,0.0055000000000000005
2011-01-31,77.865,78.39,78.47,77.665,23220.0,-0.0053
2011-02-01,77.193,77.76,77.79,77.065,23580.0,-0.0086
2011-02-02,77.278,77.14,77.43,77.0,16170.000000000002,0.0011
2011-02-03,77.867,77.225,77.995,77.135,25190.0,0.0076
2011-02-04,78.157,77.93,78.325,77.565,26230.0,0.0037
2011-02-07,78.122,78.17,78.44,77.94,16390.0,-0.0004
2011-02-08,78.094,78.135,78.195,77.715,19610.0,-0.0004
2011-02-09,77.721,78.055,78.185,77.58,22370.0,-0.0048
2011-02-10,78.327,77.76,78.435,77.75,22340.0,0.0078000000000000005
2011-02-11,78.565,78.23,78.795,78.21,23140.0,0.003
2011-02-14,78.717,78.495,78.98,78.375,15980.0,0.0019
