Date,Close,Open,High,Low,Volume,Change
2010-04-01,3147.42,3111.93,3148.34,3111.93,12680000000.0,0.0123
2010-04-02,3157.96,3154.77,3159.6,3141.87,12280000000.0,0.0033
2010-04-06,3158.68,3170.61,3177.97,3141.93,11680000000.0,0.0002
2010-04-07,3148.22,3156.31,3161.08,3132.24,10350000000.0,-0.0033
2010-04-08,3118.71,3143.45,3143.83,3110.26,11460000000.0,-0.009399999999999999
2010-04-09,3145.35,3118.93,3146.46,3114.79,10540000000.0,0.0085
2010-04-12,3129.26,3151.89,3156.21,3111.9,13800000000.0,-0.0051
2010-04-13,3161.25,3129.69,3173.63,3101.48,14400000000.0,0.0102
2010-04-14,3166.18,3161.55,3167.66,3145.55,10640000000.0,0.0016
2010-04-15,3164.97,3168.14,3181.66,3135.99,10630000000.0,-0.0004
2010-04-16,3130.3,3159.67,3159.67,3121.36,8090000000.0,-0.011000000000000001
2010-04-19,2980.3,3096.78,3096.78,2977.77,12940000000.0,-0.0479
2010-04-20,2979.53,2980.08,2998.91,2941.35,10170000000.0,-0.0003
2010-04-21,3033.28,2984.62,3034.33,2972.1,11630000000.0,0.018000000000000002
2010-04-22,2999.48,3021.29,3023.64,2978.46,12170000000.0,-0.0111
2010-04-23,2983.54,2995.57,3015.63,2966.78,10350000000.0,-0.0053
2010-04-26,2969.5,2988.08,2996.83,2965.83,8910000000.0,-0.004699999999999999
2010-04-27,2907.93,2962.14,2962.14,2866.34,10830000000.0,-0.0207
2010-04-28,2900.33,2883.17,2916.68,2865.47,8369999999.999999,-0.0026
2010-04-29,2868.43,2912.2,2928.93,2867.94,8930000000.0,-0.011000000000000001
2010-04-30,2870.61,2867.65,2875.81,2820.95,8870000000.0,0.0008
2010-05-04,2835.28,2821.35,2862.55,2809.13,6610000000.0,-0.0123
2010-05-05,2857.15,2804.51,2857.29,2770.33,9530000000.0,0.0077
2010-05-06,2739.7,2838.95,2838.95,2735.0,9260000000.0,-0.041100000000000005
2010-05-07,2688.38,2685.99,2732.18,2665.81,9200000000.0,-0.0187
2010-05-10,2698.76,2690.86,2713.06,2646.59,8189999999.999999,0.0039000000000000003
2010-05-11,2647.57,2745.6,2751.07,2638.53,8790000000.0,-0.019
2010-05-12,2655.71,2628.02,2668.12,2604.2,8250000000.0,0.0031
2010-05-13,2710.51,2653.58,2711.07,2646.9,8310000000.000001,0.0206
2010-05-14,2696.63,2692.1,2712.86,2677.19,7340000000.0,-0.0051
2010-05-17,2559.93,2663.88,2663.88,2557.24,8260000000.0,-0.0507
2010-05-18,2594.78,2555.14,2603.32,2529.62,8279999999.999999,0.013600000000000001
2010-05-19,2587.81,2581.63,2623.96,2554.98,7140000000.0,-0.0027
2010-05-20,2555.94,2571.54,2609.64,2551.45,6640000000.0,-0.0123
