Date,Close,Open,High,Low,Volume,Change
2010-05-03,1182.7,1178.6,1187.5,1177.3,90.0,0.0022
2010-05-04,1168.6,1181.0,1191.8,1168.3,90.0,-0.011899999999999999
2010-05-05,1174.6,1167.5,1177.2,1159.2,100.0,0.0051
2010-05-06,1196.9,1175.9,1210.6,1175.9,80.0,0.019
2010-05-07,1210.0,1205.0,1210.8,1194.6,110.0,0.0109
2010-05-10,1200.4,1202.0,1203.8,1189.2,120.0,-0.0079
2010-05-11,1219.9,1204.2,1233.5,1201.5,200.0,0.016200000000000003
2010-05-12,1242.7,1230.6,1246.5,1227.1,210.0,0.0187
2010-05-13,1228.8,1235.3,1240.0,1228.7,40.0,-0.011200000000000002
2010-05-14,1227.4,1236.2,1246.2,1217.5,100.0,-0.0011
2010-05-17,1227.7,1233.3,1235.9,1225.2,50.0,0.0002
2010-05-18,1214.3,1214.1,1216.8,1208.2,70.0,-0.0109
2010-05-19,1192.6,1224.1,1226.8,1191.2,80.0,-0.0179
2010-05-20,1187.8,1179.5,1191.8,1179.4,300.0,-0.004
2010-05-21,1175.7,1182.4,1182.4,1177.0,180.0,-0.0102
2010-05-24,1193.8,1184.0,1191.8,1184.0,10.0,0.0154
2010-05-25,1197.8,1195.6,1200.0,1192.1,10.0,0.0034000000000000002
2010-05-27,1211.9,1211.7,1218.5,1205.4,109430.0,-0.0012
2010-05-28,1212.2,1210.4,1214.8,1201.1,12900.0,0.0002
2010-06-01,1224.8,1217.0,1228.2,1209.3,4550.0,0.0104
2010-06-02,1220.6,1224.9,1226.2,1213.0,2800.0,-0.0034000000000000002
2010-06-03,1208.3,1223.7,1224.2,1201.0,1550.0,-0.0101
2010-06-04,1216.2,1207.6,1220.4,1196.9,1070.0,0.006500000000000001
2010-06-07,1239.3,1220.4,1244.7,1211.0,860.0,0.019
2010-06-08,1244.0,1241.5,1252.1,1234.1,760.0,0.0038
2010-06-09,1228.5,1237.0,1238.2,1222.0,450.0,-0.0125
2010-06-10,1220.8,1232.8,1233.5,1215.1,490.0,-0.0063
2010-06-11,1228.9,1219.5,1229.6,1218.0,480.0,0.0066
